field_70292_b,age,2,The age of this EntityItem (used to animate it up and down as well as expire it)
field_70293_c,delayBeforeCanPickup,2,
field_70323_b,classToNameMap,2,A HashMap storing the classes and mapping to the string names (reverse of nameToClassMap).
field_70324_q,blockType,2,the Block type that this TileEntity is contained within
field_70325_p,blockMetadata,2,
field_70326_a,nameToClassMap,2,A HashMap storing string names of classes mapping to the actual java.lang.Class type.
field_70327_n,zCoord,2,The z coordinate of the tile entity.
field_70328_o,tileEntityInvalid,2,
field_70329_l,xCoord,2,The x coordinate of the tile entity.
field_70330_m,yCoord,2,The y coordinate of the tile entity.
field_70331_k,worldObj,2,The reference to the world.
field_70342_f,progress,2,
field_70343_g,lastProgress,2,the progress in (de)extending
field_70344_d,extending,2,if this piston is extending or not
field_70345_e,shouldHeadBeRendered,2,
field_70346_b,storedMetadata,2,
field_70347_c,storedOrientation,2,the side the front of the piston is on
field_70348_a,storedBlockID,2,
field_70349_h,pushedObjects,2,
field_70356_d,ingredientID,2,
field_70357_b,brewTime,2,
field_70358_c,filledSlots,2,an integer with each bit specifying whether that slot of the stand contains a potion
field_70359_a,brewingItemStacks,2,The itemstacks currently placed in the slots of the brewing stand
field_70362_b,dispenserRandom,2,random number generator for instance. Used in random item stack selection.
field_70363_a,dispenserContents,2,
field_70367_d,ticksSinceSync,2,Server sync counter (once per 20 ticks)
field_70368_b,prevLidAngle,2,The angle of the chest lid last tick
field_70369_c,numUsingPlayers,2,The number of players currently using this ender chest.
field_70370_a,lidAngle,2,The current angle of the chest lid (between 0 and 1)
field_70371_f,bookSpread,2,The amount that the book is open.
field_70372_g,bookSpreadPrev,2,The amount that the book is open.
field_70375_b,pageFlip,2,Value used for determining how the page flip should look.
field_70376_r,rand,2,
field_70377_c,pageFlipPrev,2,The last tick's pageFlip value.
field_70378_a,tickCount,2,Used by the render to make the book 'bounce'
field_70379_j,bookRotation,2,
field_70380_h,bookRotation2,2,
field_70381_i,bookRotationPrev,2,
field_70388_f,minSpawnDelay,2,
field_70389_g,maxSpawnDelay,2,
field_70390_d,mobID,2,"The string ID of the mobs being spawned from this spawner. Defaults to pig, apparently."
field_70391_e,spawnerTags,2,The extra NBT data to add to spawned entities
field_70392_b,yaw,2,
field_70393_c,yaw2,2,
field_70394_a,delay,2,The stored delay before a new spawn.
field_70395_h,spawnCount,2,
field_70396_i,spawnedMob,2,
field_70404_d,furnaceItemStacks,2,The ItemStacks that hold the items currently being used in the furnace
field_70405_b,currentItemBurnTime,2,The number of ticks that a fresh copy of the currently-burning item would keep the furnace burning for
field_70406_c,furnaceCookTime,2,The number of ticks that the current item has been cooking for
field_70407_a,furnaceBurnTime,2,The number of ticks that the furnace will keep burning
field_70410_b,lineBeingEdited,2,"The index of the line currently being edited. Only used on client side, but defined on both. Note this is only really used when the > < are going to be visible."
field_70411_c,isEditable,2,
field_70412_a,signText,2,An array of four strings storing the lines of text on the sign.
field_70415_b,previousRedstoneState,2,stores the latest redstone state
field_70416_a,note,2,Note to play
field_70417_a,record,2,ID of record which is in Jukebox
field_70419_f,lidAngle,2,The current angle of the lid (between 0 and 1)
field_70420_g,prevLidAngle,2,The angle of the lid last tick
field_70421_d,adjacentChestXNeg,2,Contains the chest tile located adjacent to this one (if any)
field_70422_e,adjacentChestZPosition,2,Contains the chest tile located adjacent to this one (if any)
field_70423_b,adjacentChestZNeg,2,Contains the chest tile located adjacent to this one (if any)
field_70424_c,adjacentChestXPos,2,Contains the chest tile located adjacent to this one (if any)
field_70425_a,adjacentChestChecked,2,Determines if the check for adjacent chests has taken place.
field_70426_j,ticksSinceSync,2,Server sync counter (once per 20 ticks)
field_70427_h,numUsingPlayers,2,The number of players currently using this chest
field_70428_i,chestContents,2,
field_70456_f,currentItemStack,2,The current ItemStack.
field_70457_g,itemStack,2,
field_70458_d,player,2,The player whose inventory this is.
field_70459_e,inventoryChanged,2,Set true whenever the inventory changes. Nothing sets it false so you will have to write your own code to check it and reset the value.
field_70460_b,armorInventory,2,An array of 4 item stacks containing the currently worn armor pieces.
field_70461_c,currentItem,2,The index of the currently held item (0-8).
field_70462_a,mainInventory,2,An array of 36 item stacks indicating the main player inventory (including the visible bar).
field_70464_b,inventoryWidth,2,the width of the crafting inventory
field_70465_c,eventHandler,2,Class containing the callbacks for the events on_GUIClosed and on_CraftMaxtrixChanged.
field_70466_a,stackList,2,List of the stacks in the crafting matrix.
field_70467_a,stackResult,2,A list of one item containing the result of the crafting formula
field_70472_d,currentRecipe,2,
field_70473_e,currentRecipeIndex,2,
field_70474_b,theInventory,2,
field_70475_c,thePlayer,2,
field_70476_a,theMerchant,2,
field_70477_b,upperChest,2,Inventory object corresponding to double chest upper part
field_70478_c,lowerChest,2,Inventory object corresponding to double chest lower part
field_70479_a,name,2,Name of the chest.
field_70481_b,slotsCount,2,
field_70482_c,inventoryContents,2,
field_70483_a,inventoryTitle,2,
field_70484_a,container,2,The brewing stand this slot belongs to.
field_70488_a,associatedChest,2,
field_70499_f,isInReverse,2,
field_70500_g,matrix,2,Minecart rotational logic matrix
field_70501_d,cargoItems,2,Array of item stacks stored in minecart (for storage minecarts).
field_70502_e,fuel,2,
field_70503_b,pushX,2,
field_70504_c,pushZ,2,
field_70505_a,minecartType,2,"The type of minecart, 2 for powered, 1 for storage."
field_70506_as,velocityZ,2,
field_70507_ar,velocityY,2,
field_70508_aq,velocityX,2,
field_70509_j,minecartY,2,
field_70510_h,turnProgress,2,appears to be the progress of the turn
field_70511_i,minecartX,2,
field_70512_ao,minecartYaw,2,
field_70513_ap,minecartPitch,2,
field_70514_an,minecartZ,2,
field_70516_a,fuse,2,How long the fuse is
field_70520_f,tickCounter1,2,
field_70521_d,zPosition,2,
field_70522_e,art,2,
field_70523_b,xPosition,2,
field_70524_c,yPosition,2,
field_70529_d,xpOrbHealth,2,The health of this XP orb.
field_70530_e,xpValue,2,This is how much XP this orb has.
field_70531_b,xpOrbAge,2,The age of the XP orb in ticks.
field_70533_a,xpColor,2,A constantly increasing value that RenderXPOrb uses to control the colour shifting (Green / yellow)
field_70544_f,particleScale,2,
field_70545_g,particleGravity,2,
field_70546_d,particleAge,2,
field_70547_e,particleMaxAge,2,
field_70548_b,particleTextureJitterX,2,
field_70549_c,particleTextureJitterY,2,
field_70550_a,particleTextureIndex,2,
field_70551_j,particleBlue,2,"The blue amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
field_70552_h,particleRed,2,"The red amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
field_70553_i,particleGreen,2,"The green amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
field_70554_ao,interpPosY,2,
field_70555_ap,interpPosZ,2,
field_70556_an,interpPosX,2,
field_70557_a,theEntity,2,Entity that had been hit and done the Critical hit on.
field_70558_as,particleName,2,
field_70559_ar,maximumLife,2,
field_70560_aq,currentLife,2,
field_70562_a,flameScale,2,the scale of the flame FX
field_70563_a,materialType,2,the material type for dropped items/blocks
field_70564_aq,bobTimer,2,The height of the current bob
field_70570_a,reddustParticleScale,2,
field_70571_a,portalParticleScale,2,
field_70572_as,portalPosZ,2,
field_70573_ar,portalPosY,2,
field_70574_aq,portalPosX,2,
field_70575_a,particleScaleOverTime,2,
field_70577_ar,currentFootSteps,2,
field_70579_a,timeSinceStart,2,
field_70580_aq,maximumTime,2,the maximum time for the explosion
field_70583_ar,theRenderEngine,2,The Rendering Engine.
field_70585_a,noteParticleScale,2,
field_70586_a,lavaParticleScale,2,
field_70587_a,smokeParticleScale,2,
field_70588_a,snowDigParticleScale,2,
field_70590_a,baseSpellTextureIndex,2,Base spell texture index
field_70591_a,entityToPickUp,2,
field_70592_at,yOffs,2,renamed from yOffset to fix shadowing Entity.yOffset
field_70593_as,maxAge,2,
field_70594_ar,age,2,
field_70595_aq,entityPickingUp,2,
field_70597_a,blockInstance,2,
field_70696_bz,attackTarget,2,The active target the Task system uses for tracking
field_70697_bw,moveSpeed,2,
field_70698_bv,defaultPitch,2,
field_70699_by,navigator,2,
field_70700_bx,numTicksToChaseTarget,2,How long to keep a specific target entity
field_70701_bs,moveForward,2,
field_70702_br,moveStrafing,2,
field_70703_bu,isJumping,2,used to check whether entity is jumping.
field_70704_bt,randomYawVelocity,2,
field_70705_bn,newRotationPitch,2,The new yaw rotation to be applied to the entity.
field_70707_bp,lastDamage,2,"Amount of damage taken in last hit, in half-hearts"
field_70708_bq,entityAge,2,"Holds the living entity age, used to control the despawn."
field_70709_bj,newPosX,2,The new X position to be applied to the entity.
field_70710_bk,newPosY,2,The new Y position to be applied to the entity.
field_70711_bl,newPosZ,2,The new Z position to be applied to the entity.
field_70712_bm,newRotationYaw,2,The new yaw rotation to be applied to the entity.
field_70713_bf,activePotionsMap,2,
field_70714_bg,tasks,2,
field_70715_bh,targetTasks,2,
field_70716_bi,newPosRotationIncrements,2,The number of updates over which the new position and rotation are to be applied to the entity.
field_70717_bb,attackingPlayer,2,The most recent player that has attacked this entity
field_70718_bc,recentlyHit,2,"Set to 60 when hit by the player or the player's wolf, then decrements. Used to determine whether the entity should drop items on death."
field_70720_be,arrowHitTimer,2,
field_70721_aZ,legYaw,2,
field_70722_aY,prevLegYaw,2,
field_70723_bA,senses,2,
field_70724_aR,attackTime,2,
field_70725_aQ,deathTime,2,"The amount of time remaining this entity should act 'dead', i.e. have a corpse in the world."
field_70726_aT,cameraPitch,2,
field_70727_aS,prevCameraPitch,2,
field_70728_aV,experienceValue,2,The experience points the Entity gives.
field_70729_aU,dead,2,"This gets set on entity death, but never used. Looks like a duplicate of isDead"
field_70732_aI,prevSwingProgress,2,
field_70733_aJ,swingProgress,2,
field_70734_aK,health,2,
field_70735_aL,prevHealth,2,
field_70736_aM,carryoverDamage,2,"in each step in the damage calculations, this is set to the 'carryover' that would result if someone was damaged .25 hearts (for example), and added to the damage in the next step"
field_70737_aN,hurtTime,2,The amount of time remaining this entity should act 'hurt'. (Visual appearance of red tint)
field_70738_aO,maxHurtTime,2,What the hurt time was max set to last.
field_70739_aP,attackedAtYaw,2,The yaw at which this entity was last attacked from.
field_70742_aC,entityType,2,a string holding the type of entity it is currently only implemented in entityPlayer(as 'humanoid')
field_70744_aE,scoreValue,2,"The score value of the Mob, the amount of points the mob is worth."
field_70746_aG,landMovementFactor,2,"A factor used to determine how far this entity will move each tick if it is walking on land. Adjusted by speed, and slipperiness of the current block."
field_70747_aH,jumpMovementFactor,2,A factor used to determine how far this entity will move each tick if it is jumping or falling.
field_70749_g,lookHelper,2,
field_70750_az,texture,2,the path for the texture of this entityLiving
field_70751_d,lastAttackingEntity,2,
field_70752_e,potionsNeedUpdate,2,Whether the DataWatcher needs to be updated with the active potions
field_70754_ba,legSwing,2,Only relevant when legYaw is not 0(the entity is moving). Influences where in its swing legs and arms currently are.
field_70755_b,entityLivingToAttack,2,"is only being set, has no uses as of MC 1.1"
field_70756_c,revengeTimer,2,
field_70757_a,livingSoundTime,2,Number of ticks since this EntityLiving last produced its sound
field_70758_at,prevRotationYawHead,2,Entity head rotation yaw at previous tick
field_70759_as,rotationYawHead,2,Entity head rotation yaw
field_70760_ar,prevRenderYawOffset,2,
field_70761_aq,renderYawOffset,2,
field_70762_j,bodyHelper,2,
field_70765_h,moveHelper,2,
field_70767_i,jumpHelper,2,Entity jumping helper
field_70771_an,maxHurtResistantTime,2,
field_70772_bD,maximumHomeDistance,2,If -1 there is no maximum distance
field_70773_bE,jumpTicks,2,Number of ticks since last jump
field_70774_bB,AIMoveSpeed,2,
field_70775_bC,homePosition,2,
field_70776_bF,currentTarget,2,This entity's current target.
field_70786_d,pathToEntity,2,
field_70787_b,hasAttacked,2,returns true if a creature has attacked recently only used for creepers and skeletons
field_70788_c,fleeingTick,2,Used to make a creature speed up and wander away when hit.
field_70789_a,entityToAttack,2,The Entity this EntityCreature is set to attack.
field_70791_f,attackCounter,2,
field_70792_g,targetedEntity,2,
field_70793_d,waypointZ,2,
field_70794_e,prevAttackCounter,2,
field_70795_b,waypointX,2,
field_70796_c,waypointY,2,
field_70797_a,courseChangeCooldown,2,
field_70798_h,aggroCooldown,2,Cooldown time between target loss and new target aquirement.
field_70810_d,slimeJumpDelay,2,the time between each jump of the slime
field_70827_d,carriableBlocks,2,
field_70828_e,teleportDelay,2,Counter to delay the teleportation of an enderman towards the currently attacked target
field_70833_d,timeSinceIgnited,2,The amount of time since the creeper was close enough to the player to ignite
field_70834_e,lastActiveTime,2,"Time when this creeper was last in an active state (Messed up code here, probably causes creeper animation to go weird)"
field_70837_d,angerLevel,2,Above zero if this PigZombie is Angry.
field_70838_e,randomSoundDelay,2,A random delay until this PigZombie next makes a sound.
field_70843_d,allySummonCooldown,2,A cooldown before this entity will search for another Silverfish to join them in battle.
field_70847_d,heightOffset,2,Random offset used in floating behaviour
field_70848_e,heightOffsetUpdateTime,2,ticks until heightOffset is randomized
field_70855_f,attackTimer,2,
field_70856_g,holdRoseTick,2,
field_70857_d,villageObj,2,
field_70858_e,homeCheckTimer,2,"deincrements, and a distance-to-home check is done at 0"
field_70863_bz,randomMotionSpeed,2,
field_70865_by,lastTentacleAngle,2,the last calculated angle of the tentacles in radians
field_70866_j,tentacleAngle,2,angle of the tentacles in radians
field_70869_bD,randomMotionVecY,2,
field_70870_bE,randomMotionVecZ,2,
field_70872_bC,randomMotionVecX,2,
field_70881_d,inLove,2,
field_70882_e,breeding,2,This is representation of a counter for reproduction progress. (Note that this is different from the inLove which represent being in Love-Mode)
field_70883_f,destPos,2,
field_70887_j,timeUntilNextEgg,2,The time until the next egg is spawned.
field_70897_f,aiEatGrass,2,The eat grass AI task for this mob.
field_70898_d,fleeceColorTable,2,Holds the RGB table of the sheep colors - in OpenGL glColor3f values - used to render the sheep colored fleece.
field_70899_e,sheepTimer,2,Used to control movement as well as wool regrowth. Set to 40 on handleHealthUpdate and counts down with each tick.
field_70911_d,aiSit,2,
field_70914_e,aiTempt,2,"The tempt AI task for this mob, used to prevent taming while it is fleeing."
field_70925_g,isShaking,2,true is the wolf is wet else false
field_70927_j,prevTimeWolfIsShaking,2,
field_70929_i,timeWolfIsShaking,2,This time increases while wolf is shaking and emitting water particles.
field_70935_b,customer,2,This merchant's current player customer.
field_70936_c,recipeList,2,The MerchantRecipeList instance.
field_70937_a,theMerchantInventory,2,Instance of Merchants Inventory.
field_70952_f,isMating,2,
field_70953_g,isPlaying,2,
field_70954_d,villageObj,2,
field_70955_e,randomTickDivider,2,
field_70956_bz,wealth,2,
field_70958_bB,villagerStockList,2,a villagers recipe list is intialized off this list ; the 2 params are min/max amount they will trade for 1 emerald
field_70959_by,needsInitilization,2,addDefaultEquipmentAndRecipies is called if this is true
field_70960_bC,blacksmithSellingList,2,"Selling list of Blacksmith items. negative numbers mean 1 emerald for n items, positive numbers are n emeralds for 1 item"
field_70961_j,timeUntilReset,2,
field_70962_h,buyingPlayer,2,This villager's current customer.
field_70963_i,buyingList,2,Initialises the MerchantRecipeList.java
field_70976_f,ringBufferIndex,2,Index into the ring buffer. Incremented once per tick and restarts at 0 once it reaches the end of the buffer.
field_70977_g,dragonPartArray,2,An array containing all body parts of this dragon
field_70978_d,targetZ,2,
field_70979_e,ringBuffer,2,Ring buffer array for the last 64 Y-positions and yaw rotations. Used to calculate offsets for the animations.
field_70980_b,targetX,2,
field_70981_c,targetY,2,
field_70982_bz,dragonPartTail3,2,
field_70983_bA,dragonPartWing1,2,
field_70984_by,dragonPartTail2,2,
field_70985_j,dragonPartTail1,2,
field_70986_h,dragonPartHead,2,The head bounding box of a dragon
field_70987_i,dragonPartBody,2,The body bounding box of a dragon
field_70988_bD,animTime,2,"Animation time, used to control the speed of the animation cycles (wings flapping, jaw opening, etc.)"
field_70989_bE,forceNewTarget,2,Force selecting a new flight target at next tick if set to true.
field_70990_bB,dragonPartWing2,2,
field_70991_bC,prevAnimTime,2,Animation time at previous tick.
field_70992_bH,healingEnderCrystal,2,The current endercrystal that is healing this dragon
field_70993_bI,target,2,
field_70994_bF,slowed,2,"Activated if the dragon is flying though obsidian, white stone or bedrock. Slows movement and animation speed."
field_70995_bG,deathTicks,2,
field_71067_cb,experienceTotal,2,The total amount of experience the player has. This also includes the amount of experience within their Experience Bar.
field_71068_ca,experienceLevel,2,The current experience level the player is on.
field_71069_bz,inventoryContainer,2,The Container for the player's inventory (which opens when they press E)
field_71070_bA,openContainer,2,The Container the player has open.
field_71071_by,inventory,2,Inventory of the player
field_71072_f,itemInUseCount,2,This field starts off equal to getMaxItemUseDuration and is decremented on each tick
field_71073_d,startMinecartRidingCoordinate,2,Holds the coordinate of the player when enter a minecraft to ride.
field_71074_e,itemInUse,2,"This is the item that is in use when the player is holding down the useItemButton (e.g., bow, food, sword)"
field_71075_bZ,capabilities,2,The player's capabilities. (See class PlayerCapabilities)
field_71076_b,sleepTimer,2,
field_71077_c,spawnChunk,2,Holds the last coordinate to spawn based on last bed that the player sleep.
field_71078_a,theInventoryEnderChest,2,
field_71080_cy,prevTimeInPortal,2,The amount of time an entity has been in a Portal the previous tick
field_71081_bT,playerLocation,2,The chunk coordinates of the bed the player is in (null if player isn't in a bed).
field_71083_bS,sleeping,2,Boolean value indicating weather a player is sleeping or not
field_71084_cw,playerCloakUrl,2,
field_71086_bY,timeInPortal,2,The amount of time an entity has been in a Portal
field_71087_bX,inPortal,2,Whether the entity is inside a Portal
field_71088_bW,timeUntilPortal,2,
field_71090_bL,xpCooldown,2,Used by EntityPlayer to prevent too many xp orbs from getting absorbed at once.
field_71092_bJ,username,2,
field_71093_bK,dimension,2,"Which dimension the player is in (-1 = the Nether, 0 = normal world)"
field_71100_bB,foodStats,2,The player's food stats. (See class FoodStats)
field_71101_bC,flyToggleTimer,2,"Used to tell if the player pressed jump twice. If this is at 0 and it's pressed (And they are allowed to fly, as defined in the player's movementInput) it sets this to 7. If it's pressed and it's greater than 0 enable fly."
field_71102_ce,speedInAir,2,
field_71104_cf,fishEntity,2,"An instance of a fishing rod's hook. If this isn't null, the icon image of the fishing rod is slightly different"
field_71106_cc,experience,2,The current amount of experience the player has within their Experience Bar.
field_71107_bF,prevCameraYaw,2,
field_71108_cd,speedOnGround,2,
field_71109_bG,cameraYaw,2,
field_71129_f,loadedChunks,2,LinkedList that holds the loaded chunks.
field_71130_g,destroyedItemsNetCache,2,entities added to this list will  be packet29'd to the player
field_71131_d,managedPosX,2,player X position as seen by PlayerManager
field_71132_e,managedPosZ,2,player Z position as seen by PlayerManager
field_71133_b,mcServer,2,Reference to the MinecraftServer object.
field_71134_c,theItemInWorldManager,2,The ItemInWorldManager belonging to this player
field_71135_a,playerNetServerHandler,2,The NetServerHandler assigned to this player by the ServerConfigurationManager.
field_71136_j,playerConqueredTheEnd,2,"Set when a player beats the ender dragon, used to respawn the player at the spawn point while retaining inventory and XP"
field_71137_h,playerInventoryBeingManipulated,2,"poor mans concurency flag, lets hope the jvm doesn't re-order the setting of this flag wrt the inventory change on the next line"
field_71138_i,ping,2,
field_71139_cq,currentWindowId,2,The currently in use window ID. Incremented every time a window is opened.
field_71140_co,chatColours,2,
field_71142_cm,renderDistance,2,must be between 3>x>15 (strictly between)
field_71143_cn,chatVisibility,2,
field_71144_ck,lastExperience,2,Amount of experience the client was last set to
field_71145_cl,initialInvulnerability,2,"de-increments onUpdate, attackEntityFrom is ignored if this >0"
field_71146_ci,lastFoodLevel,2,set to foodStats.GetFoodLevel
field_71147_cj,wasHungry,2,set to foodStats.getSaturationLevel() == 0.0F each tick
field_71148_cg,translator,2,
field_71149_ch,lastHealth,2,set to getHealth
field_71154_f,renderArmYaw,2,
field_71155_g,renderArmPitch,2,
field_71156_d,sprintToggleTimer,2,"Used to tell if the player pressed forward twice. If this is at 0 and it's pressed (And they are allowed to sprint, aka enough food on the ground etc) it sets this to 7. If it's pressed and it's greater than 0 enable sprinting."
field_71157_e,sprintingTicksLeft,2,Ticks left before sprinting is disabled.
field_71158_b,movementInput,2,
field_71159_c,mc,2,
field_71163_h,prevRenderArmYaw,2,
field_71164_i,prevRenderArmPitch,2,
field_71169_cp,hasSetHealth,2,has the client player's health been set?
field_71170_cm,shouldStopSneaking,2,should the player stop sneaking?
field_71171_cn,wasSneaking,2,
field_71172_ck,oldRotationPitch,2,
field_71173_cl,wasOnGround,2,Check if was on ground last update
field_71174_a,sendQueue,2,
field_71175_ci,oldPosZ,2,
field_71176_cj,oldRotationYaw,2,
field_71177_cg,oldMinY,2,Old Minimum Y of the bounding box
field_71178_ch,oldPosY,2,
field_71179_j,oldPosX,2,
field_71180_f,otherPlayerMPYaw,2,
field_71181_g,otherPlayerMPPitch,2,
field_71182_d,otherPlayerMPY,2,
field_71183_e,otherPlayerMPZ,2,
