field_110323_l,statIcons,0,
field_110324_m,icons,0,
field_110325_k,optionsBackground,0,
field_110328_d,pumpkinBlurTexPath,0,
field_110329_b,vignetteTexPath,0,
field_110330_c,widgetsTexPath,0,
field_110331_a,achievementTextures,0,
field_110332_a,buttonTextures,0,
field_110352_y,minecraftTitleTextures,0,
field_110353_x,splashTexts,0,
field_110362_a,minecraftLogoTexture,0,
field_110405_a,bookGuiTextures,0,
field_110406_y,achievementTextures,0,
field_110409_t,hopperGuiTextures,0,
field_110410_t,furnaceGuiTextures,0,
field_110414_t,horseGuiTextures,0,
field_110418_t,merchantGuiTextures,0,
field_110419_u,dispenserGuiTextures,0,
field_110420_t,brewingStandGuiTextures,0,
field_110422_t,craftingTableGuiTextures,0,
field_110425_B,enchantingTableGuiTextures,0,
field_110426_C,enchantingTableBookTextures,0,
field_110428_t,beaconGuiTextures,0,
field_110429_t,anvilGuiTextures,0,
field_110444_H,locationMojangPng,0,
field_110445_I,macDisplayModes,0,
field_110446_Y,fileAssets,0,
field_110447_Z,launchedVersion,0,
field_110448_aq,mcResourcePackRepository,0,
field_110449_ao,defaultResourcePacks,0,
field_110450_ap,mcDefaultResourcePack,0,
field_110451_am,mcResourceManager,0,
field_110452_an,metadataSerializer_,0,
field_110453_aa,proxy,0,
field_110456_c,serverProxy,2,
field_110463_b,packFormat,0,
field_110464_a,packDescription,0,
field_110465_b,charLefts,0,
field_110466_c,charSpacings,0,
field_110467_a,charWidths,0,
field_110475_d,frameTime,0,
field_110476_b,frameWidth,0,
field_110477_c,frameHeight,0,
field_110478_a,animationFrames,0,
field_110481_b,textureClamp,0,
field_110482_a,textureBlur,0,
field_110498_b,frameTime,0,
field_110499_a,frameIndex,0,
field_110506_b,gsonBuilder,0,
field_110507_c,gson,0,"Cached Gson instance. Set to null when more sections are registered, and then re-created from the builder."
field_110508_a,metadataSectionSerializerRegistry,0,
field_110520_f,locationTexturePackIcon,0,
field_110521_d,rePackMetadataSection,0,
field_110522_e,texturePackIcon,0,
field_110523_b,resourcePackFile,0,
field_110524_c,reResourcePack,0,
field_110525_a,reResourcePackRepository,0,
field_110529_f,mcmetaJsonChecked,0,
field_110530_g,mcmetaJson,0,
field_110531_d,mcmetaInputStream,0,
field_110532_e,srMetadataSerializer,0,
field_110533_b,srResourceLocation,0,
field_110534_c,resourceInputStream,0,
field_110535_a,mapMetadataSections,0,
field_110539_b,frmMetadataSerializer,0,
field_110540_a,resourcePacks,0,
field_110546_b,reloadListeners,0,
field_110547_c,rmMetadataSerializer,0,
field_110548_a,domainResourceManagers,0,
field_110553_a,glTextureId,0,
field_110558_f,imageLocation,0,
field_110559_g,textureUploaded,0,
field_110560_d,bufferedImage,0,
field_110561_e,imageThread,0,
field_110562_b,imageUrl,0,
field_110563_c,imageBuffer,0,
field_110566_b,dynamicTextureData,0,
field_110567_b,layeredTextureNames,0,
field_110568_b,textureLocation,0,
field_110574_e,mapRegisteredSprites,0,
field_110575_b,locationBlocksTexture,0,
field_110576_c,locationItemsTexture,0,
field_110582_d,theResourceManager,0,
field_110583_b,listTickables,0,
field_110584_c,mapTextureCounters,0,
field_110585_a,mapTextureObjects,0,
field_110597_b,resourcePackFile,0,
field_110598_a,resourceLog,0,
field_110600_d,resourcePackZipFile,0,
field_110601_c,entryNameSplitter,0,
field_110606_b,mapResourceFiles,0,
field_110607_c,fileAssets,0,
field_110608_a,defaultResourceDomains,0,
field_110617_f,repositoryEntries,0,
field_110618_d,dirResourcepacks,0,
field_110619_e,repositoryEntriesAll,0,
field_110620_b,rprDefaultResourcePack,0,
field_110621_c,rprMetadataSerializer,0,
field_110622_a,resourcePackFilter,0,
field_110625_b,resourcePath,0,
field_110626_a,resourceDomain,0,
field_110630_f,RES_CHRISTMAS_SINGLE,0,
field_110631_g,RES_NORMAL_SINGLE,0,
field_110632_d,RES_NORMAL_DOUBLE,0,
field_110633_e,RES_TRAPPED_SINGLE,0,
field_110634_c,RES_CHRISTMAS_DOUBLE,0,
field_110635_a,RES_TRAPPED_DOUBLE,0,
field_110636_a,enchantingTableBookTextures,0,
field_110643_d,endPortalTextures,0,
field_110645_c,enderPortalEndSkyTextures,0,
field_110656_d,soundType,0,
field_110657_c,soundResourceManager,0,
field_110658_a,theSoundPool,0,
field_110660_a,theSoundPool,0,
field_110685_E,frontRightShin,0,
field_110686_F,frontRightHoof,0,
field_110688_A,frontRightLeg,0,
field_110689_B,frontLeftShin,0,
field_110690_C,frontLeftHoof,0,
field_110705_d,horseLeftEar,0,
field_110706_e,horseRightEar,0,
field_110707_b,mouthTop,0,
field_110708_c,mouthBottom,0,
field_110709_a,head,0,
field_110710_n,tailTip,0,
field_110711_o,backLeftLeg,0,
field_110712_l,tailBase,0,
field_110713_m,tailMiddle,0,
field_110714_j,mane,0,
field_110715_k,body,0,
field_110716_h,neck,0,
field_110718_w,backLeftHoof,0,
field_110719_v,backLeftShin,0,
field_110720_z,backRightHoof,0,
field_110721_y,backRightShin,0,
field_110722_x,backRightLeg,0,
field_110737_b,particleTextures,0,
field_110778_a,shadowTextures,0,
field_110780_a,arrowTextures,0,
field_110782_f,boatTextures,0,
field_110785_a,experienceOrbTextures,0,
field_110787_a,enderCrystalTextures,0,
field_110789_a,mapBackgroundTextures,0,
field_110798_h,RES_ITEM_GLINT,0,
field_110801_f,leashKnotModel,0,
field_110802_a,leashKnotTextures,0,
field_110804_g,minecartTextures,0,
field_110810_f,witherTextures,0,
field_110811_a,invulnerableWitherTextures,0,
field_110814_a,RES_ITEM_GLINT,0,
field_110826_a,steveTextures,0,
field_110830_f,creeperTextures,0,
field_110831_a,armoredCreeperTextures,0,
field_110833_a,cowTextures,0,
field_110835_a,batTextures,0,
field_110837_a,blazeTextures,0,
field_110839_f,endermanTextures,0,
field_110840_a,endermanEyesTexture,0,
field_110842_f,enderDragonExplodingTextures,0,
field_110843_g,enderDragonCrystalBeamTextures,0,
field_110844_k,enderDragonTextures,0,
field_110845_h,enderDragonEyesTextures,0,
field_110850_f,whiteHorseTextures,0,
field_110851_g,muleTextures,0,
field_110853_l,skeletonHorseTextures,0,
field_110854_k,zombieHorseTextures,0,
field_110855_h,donkeyTextures,0,
field_110861_l,witherSkeletonTextures,0,
field_110862_k,skeletonTextures,0,
field_110864_q,zombieVillagerTextures,0,
field_110865_p,zombieTextures,0,
field_110866_o,zombiePigmanTextures,0,
field_110868_f,ghastShootingTextures,0,
field_110869_a,ghastTextures,0,
field_110871_a,zombieTextures,0,
field_110873_a,magmaCubeTextures,0,
field_110875_f,ocelotTextures,0,
field_110876_g,redOcelotTextures,0,
field_110877_a,blackOcelotTextures,0,
field_110878_h,siameseOcelotTextures,0,
field_110880_a,mooshroomTextures,0,
field_110882_a,silverfishTextures,0,
field_110884_f,shearedSheepTextures,0,
field_110885_a,sheepTextures,0,
field_110887_f,pigTextures,0,
field_110888_a,saddledPigTextures,0,
field_110890_f,spiderTextures,0,
field_110891_a,spiderEyesTextures,0,
field_110893_a,caveSpiderTextures,0,
field_110895_a,snowManTextures,0,
field_110897_a,slimeTextures,0,
field_110899_a,ironGolemTextures,0,
field_110901_a,squidTextures,0,
field_110903_f,villagerTextures,0,
field_110904_g,farmerVillagerTextures,0,
field_110905_l,smithVillagerTextures,0,
field_110906_m,butcherVillagerTextures,0,
field_110907_k,priestVillagerTextures,0,
field_110908_h,librarianVillagerTextures,0,
field_110910_a,witchTextures,0,
field_110912_f,witherTextures,0,
field_110913_a,invulnerableWitherTextures,0,
field_110915_f,tamedWolfTextures,0,
field_110916_g,anrgyWolfTextures,0,
field_110917_a,wolfTextures,0,
field_110918_h,wolfCollarTextures,0,
field_110920_a,chickenTextures,0,
field_110922_T,locationLightMap,0,
field_110923_r,locationSnowPng,0,
field_110924_q,locationRainPng,0,
field_110925_j,locationCloudsPng,0,
field_110926_k,locationEndSkyPng,0,
field_110927_h,locationMoonPhasesPng,0,
field_110928_i,locationSunPng,0,
field_110929_d,RES_UNDERWATER_OVERLAY,0,
field_110930_b,RES_ITEM_GLINT,0,
field_110931_c,RES_MAP_BACKGROUND,0,
field_110932_a,theThreadDownloadImageData,0,
field_110973_g,frameCounter,0,
field_110974_d,originY,0,
field_110975_c,originX,0,
field_110976_a,framesTextureData,0,
field_110977_n,minV,0,
field_110978_o,maxV,0,
field_110979_l,minU,0,
field_110980_m,maxU,0,
field_110982_k,animationMetadata,0,
field_110983_h,tickCounter,0,
field_110984_i,iconName,0,
field_110999_b,missingTextureData,0,
field_111000_c,dataBuffer,0,
field_111001_a,missingTexture,0,
field_111006_b,ridingEntityId,2,
field_111007_a,attachState,2,"0 for riding, 1 for leashed."
field_111009_c,auxData,2,
field_111018_r,materialCarpet,2,
field_111026_f,textureName,2,
field_111031_cC,carpet,2,
field_111032_cD,hardenedClay,2,
field_111034_cE,coalBlock,2,
field_111038_cB,hay,2,
field_111039_cA,stainedClay,2,
field_111083_f,obfuscated,2,
field_111084_g,text,2,
field_111085_d,italic,2,
field_111086_e,underline,2,
field_111087_b,color,2,
field_111088_c,bold,2,
field_111090_h,translationKey,2,
field_111113_b,defaultValue,2,
field_111114_c,shouldWatch,2,
field_111118_b,maximumValue,2,
field_111120_a,minimumValue,2,
field_111132_f,baseValue,2,
field_111153_b,attributesByName,2,
field_111154_a,attributes,2,
field_111170_d,id,2,
field_111171_e,isSaved,2,"If false, this modifier is not saved in NBT. Used for ""natural"" modifiers like speed boost from sprinting"
field_111172_b,operation,2,
field_111173_c,name,2,
field_111174_a,amount,2,
field_111180_a,horseHost,2,
field_111192_g,previousTotalWorldTime,2,time what is using to check if InhabitedTime should be calculated
field_111193_e,playerInstanceList,2,This field is using when chunk should be processed (every 8000 ticks)
field_111198_g,previousWorldTime,2,time what is using when chunk InhabitedTime is being calculated
field_111203_a,moonPhaseFactors,2,
field_111204_q,inhabitedTime,2,the cumulative number of ticks players have been in this chunk
field_111212_ci,nameTag,2,
field_111213_cg,horseArmorDiamond,2,
field_111214_ch,leash,2,
field_111215_ce,horseArmorIron,2,
field_111216_cf,horseArmorGold,2,
field_111218_cA,iconString,2,The string associated with this Item's Icon.
field_111241_a,theHorse,2,
field_111242_f,theHorse,2,
field_111254_c,theBackup,0,The backup being restored
field_111255_a,theBackupScreen,0,The screen running this task
field_111263_d,movementSpeed,2,
field_111264_e,attackDamage,2,
field_111265_b,followRange,2,
field_111266_c,knockbackResistance,2,
field_111267_a,maxHealth,2,
field_111273_g,locationFontTexture,0,
field_111274_c,unicodePageLocations,0,
field_130023_H,minecraftRealmsButton,0,
field_130070_K,fileResourcepacks,0,
field_130074_a,joinerResourcePacks,0,
field_130076_a,theSimpleReloadableResourceManager,0,
field_130085_i,fileAssets,0,
field_130089_b,mapResourceLocations,0,
field_130090_a,theSoundManager,0,
field_130222_e,rotated,0,
field_130223_c,width,0,
field_130224_d,height,0,
field_135010_a,repairContainer,2,
field_135017_as,mcLanguageManager,0,
field_135019_a,languages,0,
field_135030_b,splitter,0,"Splits on ""="""
field_135036_d,bidirectional,0,
field_135037_b,region,0,
field_135038_c,name,0,
field_135039_a,languageCode,0,
field_135046_d,languageMap,0,
field_135048_c,currentLanguage,0,
field_135049_a,currentLocale,0,
field_135054_a,i18nLocale,0,
field_135057_d,setResourceDomains,0,
field_135059_Q,animalSpawner,2,
field_135061_b,theTextureManager,0,
field_135062_a,theTextureObject,0,
field_135068_e,repairContainer,2,
field_140007_a,previousScreen,0,
field_142016_bo,lastAttackerTime,2,Holds the value of ticksExisted when setLastAttacker was last called.
field_142025_a,isRunningOnMac,0,
field_142027_a,theWorldClient,0,
field_142029_a,theWorldClient,0,
field_70009_b,buffer,2,RCon string buffer for log.
field_70010_a,consoleBuffer,2,only ever used by MinecraftServer.executeCommand
field_70116_cv,serverPosZ,0,
field_70117_cu,serverPosY,0,
field_70118_ct,serverPosX,0,
field_70121_D,boundingBox,2,Axis aligned bounding box.
field_70122_E,onGround,2,
field_70123_F,isCollidedHorizontally,2,True if after a move this entity has collided with something on X- or Z-axis
field_70124_G,isCollidedVertically,2,True if after a move this entity has collided with something on Y-axis
field_70125_A,rotationPitch,2,Entity rotation Pitch
field_70126_B,prevRotationYaw,2,
field_70127_C,prevRotationPitch,2,
field_70128_L,isDead,2,"Gets set by setDead, so this must be the flag whether an Entity is dead (inactive may be better term)"
field_70129_M,yOffset,2,
field_70130_N,width,2,How wide this entity is considered to be
field_70131_O,height,2,How high this entity is considered to be
field_70132_H,isCollided,2,True if after a move this entity has collided with something either vertically or horizontally
field_70133_I,velocityChanged,2,
field_70134_J,isInWeb,2,
field_70136_U,lastTickPosZ,2,"The entity's Z coordinate at the previous tick, used to calculate position during rendering routines"
field_70137_T,lastTickPosY,2,"The entity's Y coordinate at the previous tick, used to calculate position during rendering routines"
field_70138_W,stepHeight,2,How high this entity can step up when running into a block to try to get over it (currently make note the entity will always step up this amount and not just the amount needed)
field_70139_V,ySize,2,
field_70140_Q,distanceWalkedModified,2,The distance walked multiplied by 0.6
field_70141_P,prevDistanceWalkedModified,2,The previous ticks distance walked multiplied by 0.6
field_70142_S,lastTickPosX,2,"The entity's X coordinate at the previous tick, used to calculate position during rendering routines"
field_70143_R,fallDistance,2,
field_70144_Y,entityCollisionReduction,2,Reduces the velocity applied by entity collisions by the specified percent.
field_70145_X,noClip,2,Whether this entity won't clip with collision or not (make note it won't disable gravity)
field_70146_Z,rand,2,
field_70147_f,entityRiderYawDelta,2,
field_70148_d,firstUpdate,2,
field_70149_e,entityRiderPitchDelta,2,
field_70150_b,nextStepDistance,2,The distance that has to be exceeded in order to triger a new step sound and an onEntityWalking event on a block
field_70151_c,fire,2,
field_70152_a,nextEntityID,2,
field_70153_n,riddenByEntity,2,The entity that is riding this entity
field_70154_o,ridingEntity,2,The entity we are currently riding
field_70155_l,renderDistanceWeight,2,
field_70156_m,preventEntitySpawning,2,Blocks entities from spawning when they do their AABB check to make sure the spot is clear of entities that can prevent spawning.
field_70157_k,entityId,2,
field_70158_ak,ignoreFrustumCheck,2,Render entity even if it is outside the camera frustum. Only true in EntityFish for now. Used in RenderGlobal: render if ignoreFrustumCheck or in frustum.
field_70159_w,motionX,2,Entity motion X
field_70160_al,isAirBorne,2,
field_70161_v,posZ,2,Entity position Z
field_70162_ai,chunkCoordY,2,
field_70163_u,posY,2,Entity position Y
field_70164_aj,chunkCoordZ,2,
field_70165_t,posX,2,Entity position X
field_70166_s,prevPosZ,2,
field_70167_r,prevPosY,2,
field_70168_am,myEntitySize,2,
field_70169_q,prevPosX,2,
field_70170_p,worldObj,2,Reference to the World object.
field_70171_ac,inWater,2,Whether this entity is currently inside of water (if it handles water movement that is)
field_70172_ad,hurtResistantTime,2,"Remaining time an entity will be ""immune"" to further damage after being hurt."
field_70173_aa,ticksExisted,2,How many ticks has this entity had ran since being alive
field_70174_ab,fireResistance,2,The amount of ticks you have to stand inside of fire before be set on fire
field_70175_ag,addedToChunk,2,Has this entity been added to the chunk its within
field_70176_ah,chunkCoordX,2,
field_70177_z,rotationYaw,2,Entity rotation Yaw
field_70178_ae,isImmuneToFire,2,
field_70179_y,motionZ,2,Entity motion Z
field_70180_af,dataWatcher,2,
field_70181_x,motionY,2,Entity motion Y
field_70187_f,zTile,2,
field_70188_g,inTile,2,
field_70189_d,xTile,2,
field_70190_e,yTile,2,
field_70191_b,throwableShake,2,
field_70192_c,thrower,2,"Is the entity that throws this 'thing' (snowball, ender pearl, eye of ender or potion)"
field_70193_a,inGround,2,
field_70194_h,ticksInGround,2,
field_70195_i,ticksInAir,2,
field_70197_d,potionDamage,2,The damage value of the thrown potion that this EntityPotion represents.
field_70200_f,zTile,2,"The tile this entity is on, Z position"
field_70201_g,inTile,2,
field_70202_d,xTile,2,"The tile this entity is on, X position"
field_70203_e,yTile,2,"The tile this entity is on, Y position"
field_70204_b,angler,2,
field_70205_c,bobber,2,"The entity that the fishing rod is connected to, if any. When you right click on the fishing rod and the hook falls on to an entity, this it that entity."
field_70206_a,shake,2,
field_70207_at,fishPitch,2,
field_70208_as,fishYaw,2,
field_70209_ar,fishZ,2,
field_70210_aq,fishY,2,
field_70211_j,ticksInAir,2,
field_70212_aw,velocityZ,0,
field_70213_av,velocityY,0,
field_70214_h,inGround,2,
field_70215_au,velocityX,0,
field_70216_i,ticksInGround,2,
field_70217_ao,fishPosRotationIncrements,2,
field_70218_ap,fishX,2,
field_70219_an,ticksCatchable,2,the number of ticks remaining until this fish can no longer be caught
field_70221_f,shatterOrDrop,2,
field_70222_d,targetZ,2,'z' location the eye should float towards.
field_70223_e,despawnTimer,2,
field_70224_b,targetX,2,'x' location the eye should float towards.
field_70225_c,targetY,2,'y' location the eye should float towards.
field_70228_f,yTile,2,
field_70229_g,zTile,2,
field_70230_d,accelerationZ,2,
field_70231_e,xTile,2,
field_70232_b,accelerationX,2,
field_70233_c,accelerationY,2,
field_70234_an,ticksInAir,2,
field_70235_a,shootingEntity,2,
field_70236_j,ticksAlive,2,
field_70237_h,inTile,2,
field_70238_i,inGround,2,
field_70245_f,zTile,2,
field_70246_g,inTile,2,
field_70247_d,xTile,2,
field_70248_e,yTile,2,
field_70249_b,arrowShake,2,Seems to be some sort of timer for animating an arrow.
field_70250_c,shootingEntity,2,The owner of this arrow.
field_70251_a,canBePickedUp,2,1 if the player can pick up the arrow
field_70252_j,ticksInGround,2,
field_70253_h,inData,2,
field_70254_i,inGround,2,
field_70255_ao,damage,2,
field_70256_ap,knockbackStrength,2,The amount of knockback an arrow applies when it hits a mob.
field_70257_an,ticksInAir,2,
field_70258_b,name,2,The name of the Dragon Part
field_70259_a,entityDragonObj,2,The dragon entity this dragon part belongs to
field_70260_b,health,2,
field_70261_a,innerRotation,2,Used to create the rotation animation when rendering the crystal.
field_70262_b,lightningState,2,"Declares which state the lightning bolt is in. Whether it's in the air, hit the ground, etc."
field_70263_c,boltLivingTime,2,Determines the time before the EntityLightningBolt is destroyed. It is a random integer decremented over time.
field_70264_a,boltVertex,2,A random long that is used to change the vertex of the lightning rendered in RenderLightningBolt
field_70272_f,boatZ,2,
field_70273_g,boatYaw,2,
field_70274_d,boatX,2,
field_70275_e,boatY,2,
field_70276_b,speedMultiplier,2,
field_70277_c,boatPosRotationIncrements,2,
field_70278_an,velocityZ,0,
field_70280_j,velocityY,0,
field_70281_h,boatPitch,2,
field_70282_i,velocityX,0,
field_70284_d,shouldDropItem,2,
field_70285_b,metadata,2,
field_70286_c,fallTime,2,How long the block has been falling for.
field_70287_a,blockID,2,
field_70290_d,hoverStart,2,The EntityItem's random initial float height.
field_70291_e,health,2,"The health of this EntityItem. (For example, damage for tools)"
field_70292_b,age,2,The age of this EntityItem (used to animate it up and down as well as expire it)
field_70293_c,delayBeforeCanPickup,2,
field_70323_b,classToNameMap,2,A HashMap storing the classes and mapping to the string names (reverse of nameToClassMap).
field_70324_q,blockType,2,the Block type that this TileEntity is contained within
field_70325_p,blockMetadata,2,
field_70326_a,nameToClassMap,2,A HashMap storing string names of classes mapping to the actual java.lang.Class type.
field_70327_n,zCoord,2,The z coordinate of the tile entity.
field_70328_o,tileEntityInvalid,2,
field_70329_l,xCoord,2,The x coordinate of the tile entity.
field_70330_m,yCoord,2,The y coordinate of the tile entity.
field_70331_k,worldObj,2,The reference to the world.
field_70342_f,progress,2,
field_70343_g,lastProgress,2,the progress in (de)extending
field_70344_d,extending,2,if this piston is extending or not
field_70345_e,shouldHeadBeRendered,2,
field_70346_b,storedMetadata,2,
field_70347_c,storedOrientation,2,the side the front of the piston is on
field_70348_a,storedBlockID,2,
field_70349_h,pushedObjects,2,
field_70356_d,ingredientID,2,
field_70357_b,brewTime,2,
field_70358_c,filledSlots,2,an integer with each bit specifying whether that slot of the stand contains a potion
field_70359_a,brewingItemStacks,2,The itemstacks currently placed in the slots of the brewing stand
field_70362_b,dispenserRandom,2,random number generator for instance. Used in random item stack selection.
field_70363_a,dispenserContents,2,
field_70367_d,ticksSinceSync,2,Server sync counter (once per 20 ticks)
field_70368_b,prevLidAngle,2,The angle of the chest lid last tick
field_70369_c,numUsingPlayers,2,The number of players currently using this ender chest.
field_70370_a,lidAngle,2,The current angle of the chest lid (between 0 and 1)
field_70371_f,bookSpread,2,The amount that the book is open.
field_70372_g,bookSpreadPrev,2,The amount that the book is open.
field_70375_b,pageFlip,2,Value used for determining how the page flip should look.
field_70376_r,rand,2,
field_70377_c,pageFlipPrev,2,The last tick's pageFlip value.
field_70378_a,tickCount,2,Used by the render to make the book 'bounce'
field_70379_j,bookRotation,2,
field_70380_h,bookRotation2,2,
field_70381_i,bookRotationPrev,2,
field_70404_d,furnaceItemStacks,2,The ItemStacks that hold the items currently being used in the furnace
field_70405_b,currentItemBurnTime,2,The number of ticks that a fresh copy of the currently-burning item would keep the furnace burning for
field_70406_c,furnaceCookTime,2,The number of ticks that the current item has been cooking for
field_70407_a,furnaceBurnTime,2,The number of ticks that the furnace will keep burning
field_70410_b,lineBeingEdited,2,"The index of the line currently being edited. Only used on client side, but defined on both. Note this is only really used when the > < are going to be visible."
field_70411_c,isEditable,2,
field_70412_a,signText,2,An array of four strings storing the lines of text on the sign.
field_70415_b,previousRedstoneState,2,stores the latest redstone state
field_70416_a,note,2,Note to play
field_70417_a,record,2,ID of record which is in Jukebox
field_70419_f,lidAngle,2,The current angle of the lid (between 0 and 1)
field_70420_g,prevLidAngle,2,The angle of the lid last tick
field_70421_d,adjacentChestXNeg,2,Contains the chest tile located adjacent to this one (if any)
field_70422_e,adjacentChestZPosition,2,Contains the chest tile located adjacent to this one (if any)
field_70423_b,adjacentChestZNeg,2,Contains the chest tile located adjacent to this one (if any)
field_70424_c,adjacentChestXPos,2,Contains the chest tile located adjacent to this one (if any)
field_70425_a,adjacentChestChecked,2,Determines if the check for adjacent chests has taken place.
field_70426_j,ticksSinceSync,2,Server sync counter (once per 20 ticks)
field_70427_h,numUsingPlayers,2,The number of players currently using this chest
field_70428_i,chestContents,2,
field_70456_f,currentItemStack,0,The current ItemStack.
field_70457_g,itemStack,2,
field_70458_d,player,2,The player whose inventory this is.
field_70459_e,inventoryChanged,2,Set true whenever the inventory changes. Nothing sets it false so you will have to write your own code to check it and reset the value.
field_70460_b,armorInventory,2,An array of 4 item stacks containing the currently worn armor pieces.
field_70461_c,currentItem,2,The index of the currently held item (0-8).
field_70462_a,mainInventory,2,An array of 36 item stacks indicating the main player inventory (including the visible bar).
field_70464_b,inventoryWidth,2,the width of the crafting inventory
field_70465_c,eventHandler,2,Class containing the callbacks for the events on_GUIClosed and on_CraftMaxtrixChanged.
field_70466_a,stackList,2,List of the stacks in the crafting matrix.
field_70467_a,stackResult,2,A list of one item containing the result of the crafting formula
field_70472_d,currentRecipe,2,
field_70473_e,currentRecipeIndex,2,
field_70474_b,theInventory,2,
field_70475_c,thePlayer,2,
field_70476_a,theMerchant,2,
field_70477_b,upperChest,2,Inventory object corresponding to double chest upper part
field_70478_c,lowerChest,2,Inventory object corresponding to double chest lower part
field_70479_a,name,2,Name of the chest.
field_70481_b,slotsCount,2,
field_70482_c,inventoryContents,2,
field_70483_a,inventoryTitle,2,
field_70484_a,container,2,The brewing stand this slot belongs to.
field_70488_a,associatedChest,2,
field_70499_f,isInReverse,2,
field_70500_g,matrix,2,Minecart rotational logic matrix
field_70506_as,velocityZ,0,
field_70507_ar,velocityY,0,
field_70508_aq,velocityX,0,
field_70509_j,minecartY,2,
field_70510_h,turnProgress,2,appears to be the progress of the turn
field_70511_i,minecartX,2,
field_70512_ao,minecartYaw,2,
field_70513_ap,minecartPitch,2,
field_70514_an,minecartZ,2,
field_70516_a,fuse,2,How long the fuse is
field_70520_f,tickCounter1,2,
field_70521_d,zPosition,2,
field_70522_e,art,2,
field_70523_b,xPosition,2,
field_70524_c,yPosition,2,
field_70529_d,xpOrbHealth,2,The health of this XP orb.
field_70530_e,xpValue,2,This is how much XP this orb has.
field_70531_b,xpOrbAge,2,The age of the XP orb in ticks.
field_70533_a,xpColor,2,A constantly increasing value that RenderXPOrb uses to control the colour shifting (Green / yellow)
field_70544_f,particleScale,0,
field_70545_g,particleGravity,0,
field_70546_d,particleAge,0,
field_70547_e,particleMaxAge,0,
field_70548_b,particleTextureJitterX,0,
field_70549_c,particleTextureJitterY,0,
field_70550_a,particleIcon,0,The icon field from which the given particle pulls its texture.
field_70551_j,particleBlue,0,"The blue amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
field_70552_h,particleRed,0,"The red amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
field_70553_i,particleGreen,0,"The green amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
field_70554_ao,interpPosY,0,
field_70555_ap,interpPosZ,0,
field_70556_an,interpPosX,0,
field_70557_a,theEntity,0,Entity that had been hit and done the Critical hit on.
field_70558_as,particleName,0,
field_70559_ar,maximumLife,0,
field_70560_aq,currentLife,0,
field_70561_a,initialParticleScale,0,
field_70562_a,flameScale,0,the scale of the flame FX
field_70563_a,materialType,0,the material type for dropped items/blocks
field_70564_aq,bobTimer,0,The height of the current bob
field_70570_a,reddustParticleScale,0,
field_70571_a,portalParticleScale,0,
field_70572_as,portalPosZ,0,
field_70573_ar,portalPosY,0,
field_70574_aq,portalPosX,0,
field_70575_a,particleScaleOverTime,0,
field_70576_a,footstepAge,0,
field_70577_ar,currentFootSteps,0,
field_70578_aq,footstepMaxAge,0,
field_70579_a,timeSinceStart,0,
field_70580_aq,maximumTime,0,the maximum time for the explosion
field_70583_ar,theRenderEngine,0,The Rendering Engine.
field_70585_a,noteParticleScale,0,
field_70586_a,lavaParticleScale,0,
field_70587_a,smokeParticleScale,0,
