field_1167_a,typeOfHit,0,"What type of ray trace hit was this? 0 = block, 1 = entity"
field_1168_g,entityHit,0,The hit entity
field_1169_f,hitVec,0,The vector position of the hit
field_1170_e,sideHit,0,"Which side was hit. If its -1 then it went the full length of the ray trace. Bottom = 0, Top = 1, East = 2, West = 3, North = 4, South = 5."
field_1171_d,blockZ,0,z coordinate of the block ray traced against
field_1172_c,blockY,0,y coordinate of the block ray traced against
field_1173_b,moveForward,0,The speed at which the player is moving forward. Negative numbers will move backwards.
field_1174_a,moveStrafe,0,The speed at which the player is strafing. Postive numbers to the left and negative to the right.
field_1175_e,sneak,0,
field_1176_d,jump,0,
field_1178_g,gameSettings,0,
field_1180_b,pixels,0,
field_1181_a,texCols,0,
field_1182_g,textures,0,
field_1183_f,yBuf,0,
field_1184_e,waterBr,0,
field_1185_d,waterBuf,0,
field_1186_c,zBuf,0,
field_1187_b,yCoord,0,
field_1188_a,xCoord,0,
field_1189_d,permutations,0,
field_1190_c,zCoord,0,
field_1191_b,octaves,0,
field_1192_a,generatorCollection,0,Collection of noise generation functions.  Output is combined to produce different octaves of noise.
field_1193_a,osValues,0,List of OS values in ordinal form.
field_1194_b,nVertices,0,
field_1195_a,vertexPositions,0,
field_1196_c,invertNormal,0,
field_1198_a,recipeItems,0,
field_1201_b,posY,0,
field_1202_a,posX,0,
field_1204_f,metadata,0,
field_1205_e,blockID,0,
field_1206_d,acceptCountdown,0,Counts down 80 ticks until the position is accepted from the receive queue into the world.
field_1207_c,posZ,0,
field_1208_b,rand,0,RNG.
field_1211_f,worldClient,0,
field_1212_e,mc,0,Reference to the Minecraft object.
field_1213_d,netManager,0,Reference to the NetworkManager object.
field_1214_c,disconnected,0,True if kicked or disconnected from the server.
field_1215_b,buffer,0,The image buffer to use.
field_1216_a,location,0,The URL of the image to download.
field_1217_c,imageData,0,The image data.
field_1218_p,fontRenderer,0,Renders fonts
field_12235_b,explosionY,0,
field_12236_a,explosionX,0,
field_12237_e,destroyedBlockPositions,0,
field_12238_d,explosionSize,0,
field_12239_c,explosionZ,0,
field_1223_k,options,0,Reference to the GameSettings object.
field_12242_bI,timeSinceMoved,0,The time since the client player moved
field_12249_i,worldObj,0,
field_1224_j,playerViewX,0,
field_12250_h,explosionRNG,0,
field_12251_g,destroyedBlockPositions,0,
field_12252_f,explosionSize,0,
field_12253_e,exploder,0,
field_12254_d,explosionZ,0,
field_12255_c,explosionY,0,
field_12256_b,explosionX,0,
field_12257_a,isFlaming,0,whether or not the explosion sets fire to blocks around it
field_12258_e,networkSocket,0,The socket used by this network manager.
field_12259_z,lastServer,0,The lastServer string.
field_1225_i,playerViewY,0,
field_1227_g,worldObj,0,Reference to the World object.
field_1229_e,renderEngine,0,
field_1230_d,renderPosZ,0,
field_1231_c,renderPosY,0,
field_1232_b,renderPosX,0,
field_1233_a,instance,0,The static instance of RenderManager.
field_1243_l,isRiding,0,
field_1244_k,onGround,0,
field_1245_m,spiderLeg8,0,Spider's eight leg
field_1246_j,spiderLeg7,0,Spider's seventh leg
field_1247_i,spiderLeg6,0,Spider's sixth leg
field_1248_h,spiderLeg5,0,Spider's fifth leg
field_1249_g,spiderLeg4,0,Spider's fourth leg
field_1250_f,spiderLeg3,0,Spider's third leg
field_1251_e,spiderLeg2,0,Spider's second leg
field_1252_d,spiderLeg1,0,Spider's first leg
field_1253_c,spiderBody,0,The spider's body box
field_1254_b,spiderNeck,0,The spider's neck box
field_1255_a,spiderHead,0,The spider's head box
field_1256_a,sideModels,0,
field_1257_b,slimeRightEye,0,The slime's right eye
field_1258_a,slimeBodies,0,"The slime's bodies, both the inside box and the outside box"
field_1259_d,slimeMouth,0,The slime's mouth
field_1260_c,slimeLeftEye,0,The slime's left eye
field_1261_i,leg4,0,
field_1262_h,leg3,0,
field_1263_g,leg2,0,
field_1264_f,leg1,0,
field_1265_e,body,0,
field_1266_d,head,0,
field_1271_a,head,0,
field_1272_g,leg4,0,
field_1273_f,leg3,0,
field_1274_e,leg2,0,
field_1275_d,leg1,0,
field_1276_c,body,0,
field_1277_j,isSneak,0,
field_1278_i,heldItemRight,0,"Records whether the model should be rendered holding an item in the right hand, and if that item is a block."
field_1279_h,heldItemLeft,0,"Records whether the model should be rendered holding an item in the left hand, and if that item is a block."
field_1280_g,bipedLeftLeg,0,
field_1281_f,bipedRightLeg,0,
field_1282_e,bipedLeftArm,0,
field_1283_d,bipedRightArm,0,
field_1284_c,bipedBody,0,
field_1285_b,bipedHeadwear,0,
field_1286_a,bipedHead,0,
field_1287_a,boatSides,0,
field_1288_b,body,0,
field_1289_a,head,0,
field_1290_h,chin,0,
field_1291_g,bill,0,
field_1292_f,leftWing,0,
field_1293_e,rightWing,0,
field_1294_d,leftLeg,0,
field_1295_c,rightLeg,0,
field_1296_b,updateCounter,0,Counts the number of screen updates.
field_1297_a,message,0,The chat message.
field_1305_b,rand,0,The RNG used by the MapGen classes.
field_1306_a,range,0,The number of Chunks to gen-check in any given direction.
field_1307_b,charWidth,0,Array of width of all the characters in default.png
field_1308_a,fontTextureName,0,
field_1316_v,clay,0,
field_1317_u,cactus,0,
field_1318_t,craftedSnow,0,The material for crafted snow.
field_1319_s,snow,0,
field_1320_r,ice,0,
field_1322_p,tnt,0,
field_1324_n,circuits,0,
field_1325_m,sand,0,
field_1326_l,fire,0,
field_1328_j,sponge,0,
field_1329_i,plants,0,
field_1331_g,lava,0,
field_1332_f,water,0,
field_1333_e,iron,0,
field_1334_d,rock,0,
field_1335_c,wood,0,
field_1336_b,ground,0,
field_1337_a,air,0,
field_1342_b,imageWidth,0,
field_1343_a,imageData,0,
field_1344_c,imageHeight,0,
field_1345_b,signStick,0,The stick a sign stands on.
field_1346_a,signBoard,0,The board on a sign that has the writing on it.
field_1347_b,level,0,
field_1348_a,image,0,
field_1349_h,addedToRenderQueue,0,
field_1350_g,lastVisible,0,
field_1351_f,noContent,0,
field_1352_e,rendered,0,
field_1353_d,y,0,
field_1354_c,x,0,
field_1356_a,mc,0,A reference to the Minecraft object.
field_1357_e,renderBlocksInstance,0,Instance of RenderBlocks.
field_1360_b,yCoord,0,Y position this tick is occuring at
field_1361_a,xCoord,0,X position this tick is occuring at
field_1362_g,tickEntryID,0,The id of the tick entry
field_1363_f,nextTickEntryID,0,The id number for the next tick entry
field_1364_e,scheduledTime,0,Time this tick is scheduled to occur at
field_1365_d,blockID,0,blockID of the scheduled tick (ensures when the tick occurs its still for this block)
field_1366_c,zCoord,0,Z position this tick is occuring at
field_1367_b,scaledWidth,0,
field_1368_a,scaleFactor,0,
field_1369_c,scaledHeight,0,
field_1370_b,keyCode,0,
field_1371_a,keyDescription,0,
field_1372_i,timeSyncAdjustment,0,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_1373_h,lastSyncHRClock,0,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_1374_g,lastSyncSysClock,0,"The time reported by the system clock at the last sync, in milliseconds"
field_1375_f,lastHRTime,0,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_1376_e,elapsedPartialTicks,0,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_1377_d,timerSpeed,0,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_1378_c,renderPartialTicks,0,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_1379_b,elapsedTicks,0,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_1380_a,ticksPerSecond,0,The number of timer ticks per second of real time
field_1381_o,fogColor1,0,Fog color 1
field_1382_n,fogColor2,0,Fog color 2
field_1383_m,random,0,
field_1384_l,prevFrameTime,0,Previous frame time in milliseconds
field_1385_k,pointedEntity,0,Pointed entity
field_1386_j,rendererUpdateCount,0,Entity renderer update count
field_1387_i,farPlaneDistance,0,
field_1388_h,mc,0,A reference to the Minecraft object.
field_1392_d,fogColorBuffer,0,Fog color buffer
field_1395_a,itemRenderer,0,
field_1396_o,displayList,0,The GL display list rendered by the Tessellator for this model
field_1397_n,compiled,0,
field_1398_m,textureOffsetY,0,The Y offset into the texture used for displaying this model
field_1399_l,textureOffsetX,0,The X offset into the texture used for displaying this model
field_1402_i,isHidden,0,Hides the model.
field_1403_h,showModel,0,
field_1404_g,mirror,0,
field_1405_f,rotateAngleZ,0,
field_1406_e,rotateAngleY,0,
field_1407_d,rotateAngleX,0,
field_1408_c,rotationPointZ,0,
field_1409_b,rotationPointY,0,
field_1410_a,rotationPointX,0,
field_1412_b,entityHashMap,0,Hash map of the entities that the mob spawner has rendered/rendering spinning inside of them
field_1413_b,modelSign,0,The ModelSign instance used by the TileEntitySignRenderer
field_1414_S,allRenderLists,0,All render lists (fixed length 4)
field_1415_R,glRenderLists,0,List of OpenGL lists for the current render pass
field_1416_Q,renderersSkippingRenderPass,0,How many renderers are skipping rendering due to not having a render pass this frame
field_1417_P,renderersBeingRendered,0,How many renderers are actually being rendered this frame
field_1418_O,renderersBeingOccluded,0,How many renderers are being occluded this frame
field_1419_N,renderersBeingClipped,0,How many renderers are being clipped by the frustrum this frame
field_1420_M,renderersLoaded,0,How many renderers are loaded this frame that try to be rendered
field_1421_L,countEntitiesHidden,0,Count entities hidden
field_1422_K,countEntitiesRendered,0,Count entities rendered
field_1423_J,countEntitiesTotal,0,Count entities total
field_1424_I,renderEntitiesStartupCounter,0,Render entities startup counter (init value=2)
field_1425_H,renderDistance,0,
field_1426_G,maxBlockZ,0,Maximum block Z
field_1427_F,maxBlockY,0,Maximum block Y
field_1428_E,maxBlockX,0,Maximum block X
field_1429_D,minBlockZ,0,Minimum block Z
field_1430_C,minBlockY,0,Minimum block Y
field_1431_B,minBlockX,0,Minimum block X
field_1432_A,glSkyList2,0,OpenGL sky list 2
field_1433_z,glSkyList,0,OpenGL sky list
field_1434_y,starGLCallList,0,The star GL Call list
field_1435_x,cloudOffsetX,0,
field_1436_w,occlusionEnabled,0,Is occlusion testing enabled
field_1437_v,glOcclusionQueryBase,0,OpenGL occlusion query base
field_1438_u,globalRenderBlocks,0,Global render blocks
field_1439_t,mc,0,A reference to the Minecraft object.
field_1440_s,glRenderListBase,0,OpenGL render lists base
field_1441_r,renderChunksDeep,0,
field_1442_q,renderChunksTall,0,
field_1443_p,renderChunksWide,0,
field_1444_o,worldRenderers,0,
field_1445_n,sortedWorldRenderers,0,
field_1446_m,worldRenderersToUpdate,0,
field_1447_l,renderEngine,0,The RenderEngine instance used by RenderGlobal
field_1448_k,worldObj,0,A reference to the World object.
field_1449_j,frustumCheckOffset,0,The offset used to determine if a renderer is one of the sixteenth that are being updated this frame
field_1450_i,damagePartialTime,0,Damage partial time
field_1451_h,prevSortZ,0,Previous Z position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_1452_g,prevSortY,0,Previous y position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_1453_f,prevSortX,0,Previous x position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_1456_c,occlusionResult,0,Occlusion query result
field_1457_b,dummyBuf50k,0,Dummy buffer (50k) not used
field_1458_a,tileEntities,0,
field_1459_t,chunkDataSendCounter,0,Counter used to prevent us from sending too many chunk data packets one after another. The delay appears to be set to 50.
field_1460_s,sendQueueByteLength,0,The length in bytes of the packets in both send queues (data and chunkData).
field_1461_r,timeSinceLastRead,0,Counter used to detect read timeouts after 1200 failed attempts to read a packet.
field_1462_q,terminationReason,0,A String indicating why the network has shutdown.
field_1463_p,isTerminating,0,Whether this network manager is currently terminating (and should ignore further errors).
field_1464_o,readThread,0,The thread used for reading.
field_1465_n,writeThread,0,The thread used for writing.
field_1466_m,isServerTerminating,0,"Whether this server is currently terminating. If this is a client, this is always false."
field_1467_l,netHandler,0,A reference to the NetHandler object.
field_1468_k,chunkDataPackets,0,Linked list of packets with chunk data that are awaiting sending.
field_1469_j,dataPackets,0,Linked list of packets awaiting sending.
field_1470_i,readPackets,0,Linked list of packets that have been read and are awaiting processing.
field_1471_h,isRunning,0,Whether the network is currently operational.
field_1472_g,socketOutputStream,0,The output stream connected to the socket.
field_1473_f,socketInputStream,0,The input stream connected to the socket.
field_1474_e,remoteSocketAddress,0,
field_1475_d,sendQueueLock,0,The object used for synchronization on the send queue.
field_1476_c,numWriteThreads,0,The number of write threads spawned. Not really used on client side.
field_1477_b,numReadThreads,0,The number of read threads spawned. Not really used on client side.
field_1478_a,threadSyncObject,0,Synchronization object used for read and write threads.
field_1485_z,vboIndex,0,"The index of the last VBO used. This is used in round-robin fashion, sequentially, through the vboCount vertex buffers."
field_1486_y,vertexBuffers,0,An IntBuffer used to store the indices of vertex buffer objects.
field_1487_x,useVBO,0,Whether we are currently using VBO or not.
field_1488_w,isDrawing,0,Whether this tessellator is currently in draw mode.
field_1489_v,normal,0,The normal to be applied to the face being drawn.
field_1490_u,zOffset,0,An offset to be applied along the z-axis for all vertices in this draw call.
field_1491_t,yOffset,0,An offset to be applied along the y-axis for all vertices in this draw call.
field_1492_s,xOffset,0,An offset to be applied along the x-axis for all vertices in this draw call.
field_1493_r,drawMode,0,The draw mode currently being used by the tessellator.
field_1494_B,bufferSize,0,The size of the buffers used (in integers).
field_1495_q,isColorDisabled,0,Disables all color information for the following draw call.
field_1496_A,vboCount,0,Number of vertex buffer objects allocated for use.
field_1497_p,addedVertices,0,The number of vertices manually added to the given draw call. This differs from vertexCount because it adds extra vertices when converting quads to triangles.
field_1498_o,rawBufferIndex,0,The index into the raw buffer to be used for the next data.
field_1499_n,hasNormals,0,Whether the current draw object for this tessellator has normal values.
field_1500_m,hasTexture,0,Whether the current draw object for this tessellator has texture coordinates.
field_1501_l,hasColor,0,Whether the current draw object for this tessellator has color values.
field_1502_k,color,0,The color (RGBA) value to be used for the following draw call.
field_1503_j,textureV,0,The second coordinate to be used for the texture.
field_1504_i,textureU,0,The first coordinate to be used for the texture.
field_1505_h,vertexCount,0,The number of vertices to be drawn in the next draw call. Reset to 0 between draw calls.
field_1506_g,rawBuffer,0,Raw integer array.
field_1507_f,floatBuffer,0,"The same memory as byteBuffer, but referenced as an float buffer."
field_1508_e,intBuffer,0,"The same memory as byteBuffer, but referenced as an integer buffer."
field_1509_d,byteBuffer,0,The byte buffer used for GL allocation.
field_1510_c,tryVBO,0,Boolean used to check if we should use vertex buffers. Initialized to false and never changed.
field_1511_b,convertQuadsToTriangles,0,Boolean used to check whether quads should be drawn as four triangles. Initialized to true and never changed.
field_1512_a,instance,0,The static instance of the Tessellator.
field_1513_b,codec,0,
field_1514_a,buffer,0,
field_1515_d,inputStream,0,
field_1516_c,hash,0,
field_1522_s,lastSaveTime,0,The time according to World.worldTime when this chunk was last saved
field_15235_a,blockIndex,0,
field_1523_r,hasEntities,0,Whether this Chunk has any Entities and thus requires saving on every tick
field_1526_o,isModified,0,Set to true if the chunk has been modified and needs to be updated internally.
field_1527_n,isTerrainPopulated,0,Boolean value indicating if the terrain is populated.
field_1529_l,chunkTileEntityMap,0,A Map of ChunkPositions to TileEntities in this chunk
field_1530_k,zPosition,0,The z coordinate of the chunk.
field_1531_j,xPosition,0,The x coordinate of the chunk.
field_1537_d,worldObj,0,Reference to the World object.
field_1538_c,isChunkLoaded,0,Whether or not this Chunk is currently loaded into the World
field_1540_a,isLit,0,Determines if the chunk is lit or not at a light value greater than 0.
field_1541_n,fontRenderer,0,The FontRenderer instance used by the TileEntityRenderer
field_1543_l,playerZ,0,The player's Z position in this rendering context
field_1544_k,playerY,0,The player's Y position in this rendering context
field_1545_j,playerX,0,The player's X position in this rendering context
field_1549_f,worldObj,0,Reference to the World object.
field_1550_e,renderEngine,0,The RenderEngine instance used by the TileEntityRenderer
field_1551_d,staticPlayerZ,0,The player's current Z position (same as playerZ)
field_1552_c,staticPlayerY,0,The player's current Y position (same as playerY)
field_1553_b,staticPlayerX,0,The player's current X position (same as playerX)
field_1554_a,instance,0,The static instance of TileEntityRenderer
field_1555_b,count,0,The number of points in this path
field_1556_a,pathPoints,0,Contains the points in this path
field_1557_a,craftingManager,0,
field_1560_x,thirdPersonView,0,
field_1561_w,difficulty,0,
field_1563_u,mc,0,
field_1564_t,keyBindings,0,
field_1565_s,keyBindSneak,0,
field_1570_o,keyBindInventory,0,
field_1571_n,keyBindJump,0,
field_1572_m,keyBindRight,0,
field_1573_l,keyBindBack,0,
field_1574_k,keyBindLeft,0,
field_1575_j,keyBindForward,0,
field_1576_i,fancyGraphics,0,
field_1577_h,limitFramerate,0,
field_1578_g,anaglyph,0,
field_1579_f,viewBobbing,0,
field_1580_e,renderDistance,0,
field_1581_d,invertMouse,0,
field_1582_c,mouseSensitivity,0,
field_1583_b,soundVolume,0,
field_1584_a,musicVolume,0,
field_1585_a,enumOSMappingArray,0,
field_1586_b,mcThread,0,A reference to the Minecraft main thread.
field_1587_a,mc,0,A reference to the Minecraft object.
field_1588_a,mc,0,A reference to the Minecraft object.
field_1589_b,count,0,The number of items stored in this map
field_1590_a,slots,0,An array of HashEntries representing the heads of hash slot lists
field_1591_e,versionStamp,0,A serial stamp used to mark changes
field_1592_d,growFactor,0,The scale factor used to determine when to grow the table
field_1593_c,threshold,0,The grow threshold
field_1602_h,options,0,Reference to the GameSettings object
field_1603_g,urlToImageDataMap,0,A mapping from image URLs to ThreadDownloadImageData instances
field_1604_f,textureList,0,
field_1605_e,imageData,0,Stores the image data for the texture.
field_1606_d,singleIntBuffer,0,An IntBuffer storing 1 int used as scratch space in RenderEngine
field_1607_c,textureNameToImageMap,0,A mapping from GL texture names (integers) to BufferedImage instances
field_1609_a,useMipmaps,0,Use mipmaps for all bound textures (unused at present)
field_1610_b,classToStringMapping,0,Provides a mapping between a string and an entity classes
field_1611_a,stringToClassMapping,0,Provides a mapping between entity classes and a string
field_1612_d,classToIDMapping,0,provides a mapping between an Entity Class and an entity ID
field_1613_c,IDtoClassMapping,0,provides a mapping between an entityID and an Entity Class
field_1614_b,animationsToGo,0,"Number of animation frames to go when receiving an item (by walking into it, for example)."
field_1615_a,stackSize,0,Size of the stack.
field_1616_d,itemDamage,0,Damage dealt to the item or number of use. Raise when using items.
field_1617_c,itemID,0,ID of the item.
field_1618_c,windowId,0,
field_1619_b,craftResult,0,
field_1620_a,craftMatrix,0,The crafting matrix inventory.
field_1621_b,craftResult,0,
field_1622_a,craftMatrix,0,The crafting matrix inventory (3x3).
field_1623_z,sizeX,0,
field_1624_y,title,0,Painting Title.
field_1632_C,offsetY,0,
field_1634_B,offsetX,0,
field_1636_A,sizeY,0,
field_1653_a,SIN_TABLE,0,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
field_1654_b,texturePositionX,0,
field_1655_a,vector3D,0,
field_1656_c,texturePositionY,0,
field_1657_b,isGetRandomSound,0,
field_1658_a,numberOfSoundPoolEntries,0,The number of soundPoolEntry's. This value is computed but never used (should be equal to allSoundPoolEntries.size()).
field_1659_e,allSoundPoolEntries,0,A list of all SoundPoolEntries that have been loaded.
field_1660_d,nameToSoundPoolEntriesMapping,0,Maps a name (can be sound/newsound/streaming/music/newmusic) to a list of SoundPoolEntry's.
field_1661_c,rand,0,The RNG used by SoundPool.
field_1662_b,recipes,0,A list of all the recipes added
field_1664_b,recipeItems,0,
field_1665_a,recipePatterns,0,
field_1666_b,username,0,
field_1667_a,registeredBlocksList,0,
field_1670_b,textureNames,0,An ArrayList that stores all the generated texture names.
field_1671_a,displayLists,0,An ArrayList that stores the first index and the length of each display list.
field_1672_a,logo,0,BufferedImage object containing the Majong logo.
field_1673_b,path,0,The path being generated
field_1674_a,worldMap,0,Used to find obstacles
field_1675_d,pathOptions,0,Selection of path points to add to the path
field_1676_c,pointMap,0,The points in the path
field_1677_b,stepSoundVolume,0,
field_1678_a,stepSoundName,0,
field_1679_c,stepSoundPitch,0,
field_1680_b,recipeItems,0,
field_1681_a,recipePatterns,0,
field_1687_b,projectionMatrix,0,
field_1688_a,frustum,0,
field_1689_d,clippingMatrix,0,
field_1690_c,modelviewMatrix,0,
field_1692_g,modelviewMatrixBuffer,0,
field_1693_f,projectionMatrixBuffer,0,
field_1694_e,instance,0,
field_1695_a,colorBuffer,0,Float buffer used to set OpenGL material colors
field_1696_a,mcApplet,0,Reference to the MinecraftApplet object.
field_1697_b,minY,0,
field_1698_a,minX,0,
field_1699_h,numBoundingBoxesInUse,0,Tracks how many bounding boxes are being used
field_1700_g,boundingBoxes,0,List of bounding boxes (not all necessarily being actively used)
field_1701_f,maxZ,0,
field_1702_e,maxY,0,
field_1703_d,maxX,0,
field_1704_c,minZ,0,
field_1705_b,referenceCount,0,Number of open references to this ThreadDownloadImageData
field_1706_a,image,0,The image data.
field_1707_d,textureSetupComplete,0,"True if the texture has been allocated and the image copied to the texture.  This is reset if global rendering settings change, so that setupTexture will be called again."
field_1708_c,textureName,0,"The GL texture name associated with this image, or -1 if the texture has not been allocated"
field_1709_j,isFirst,0,Indicates this is the origin
field_1710_i,previous,0,The point preceding this in its assigned path
field_1711_h,distanceToTarget,0,The distance to the target
field_1712_g,distanceToNext,0,The linear distance to the next point
field_1713_f,totalPathDistance,0,The distance along the path to this point
field_1714_e,index,0,The index of this point in its assigned path
field_1715_d,hash,0,A hash of the coordinates used to identify this point
field_1716_c,zCoord,0,The z coordinate of this point
field_1717_b,yCoord,0,The y coordinate of this point
field_1718_a,xCoord,0,The x coordinate of this point
field_1722_c,defaultLightValue,0,
field_1728_b,fxLayers,0,
field_1729_a,worldObj,0,Reference to the World object.
field_1730_d,rand,0,RNG.
field_1731_c,renderer,0,
field_1732_z,glOcclusionQuery,0,OpenGL occlusion query
field_1733_y,isWaitingOnOcclusionQuery,0,Is this renderer waiting on the result of the occlusion query
field_1734_x,isVisible,0,Is this renderer visible according to the occlusion query
field_1735_w,chunkIndex,0,Chunk index
field_1736_v,rendererBoundingBox,0,Axis aligned bounding box
field_1737_F,tileEntities,0,
field_1738_u,needsUpdate,0,Boolean for whether this renderer needs to be updated or not
field_1739_E,isInitialized,0,
field_1741_s,posZPlus,0,Pos Z plus
field_1742_D,tessellator,0,
field_1743_r,posYPlus,0,Pos Y plus
field_1744_C,glRenderList,0,
field_1745_B,tileEntityRenderers,0,All the tile entities that have special rendering code for this chunk
field_1746_q,posXPlus,0,Pos X plus
field_1747_A,isChunkLit,0,Is the chunk lit
field_1748_p,skipRenderPass,0,Should this renderer skip this render pass
field_1749_o,isInFrustum,0,
field_1750_n,posZClip,0,Pos Z clipped
